FECHA (YYMMDD);HORA (HHMM);;
140704;1800;74;
140704;1900;75;
140704;2000;73;
140704;2100;76;
140704;2200;77;
140704;2300;75;
140705;0000;80;
140705;0100;84;
140705;0200;78;
140705;0300;76;
140705;0400;78;
140705;0500;77;
140705;0600;79;
140705;0700;84;
140705;0800;81;
140705;0900;77;
140705;1000;61;
140705;1100;58;
140705;1200;58;
140705;1300;54;
140705;1400;52;
140705;1500;51;
140705;1600;58;
140705;1700;66;
140705;1800;70;
140705;1900;72;
140705;2000;70;
140705;2100;69;
140705;2200;72;
140705;2300;73;
140706;0000;75;
140706;0100;79;
140706;0200;82;
140706;0300;80;
140706;0400;82;
140706;0500;85;
140706;0600;85;
140706;0700;86;
140706;0800;83;
140706;0900;73;
140706;1000;55;
140706;1100;42;
140706;1200;48;
140706;1300;43;
140706;1400;42;
140706;1500;28;
140706;1600;33;
140706;1700;38;
140706;1800;47;
140706;1900;52;
140706;2000;49;
140706;2100;49;
140706;2200;54;
140706;2300;64;
140707;0000;61;
140707;0100;62;
140707;0200;62;
140707;0300;64;
140707;0400;68;
140707;0500;69;
140707;0600;66;
140707;0700;69;
140707;0800;68;
140707;0900;59;
140707;1000;50;
140707;1100;44;
140707;1200;46;
140707;1300;48;
140707;1400;44;
140707;1500;38;
140707;1600;47;
140707;1700;58;
140707;1800;66;
140707;1900;71;
140707;2000;74;
140707;2100;78;
140707;2200;80;
140707;2300;81;
140708;0000;83;
140708;0100;84;
140708;0200;84;
140708;0300;86;
140708;0400;85;
140708;0500;87;
140708;0600;88;
140708;0700;87;
140708;0800;86;
140708;0900;78;
140708;1000;76;
140708;1100;75;
140708;1200;72;
140708;1300;69;
140708;1400;70;
140708;1500;67;
140708;1600;75;
140708;1700;80;
140708;1800;84;
140708;1900;87;
140708;2000;89;
140708;2100;91;
140708;2200;88;
140708;2300;87;
140709;0000;89;
140709;0100;93;
140709;0200;95;
140709;0300;96;
140709;0400;96;
140709;0500;95;
140709;0600;96;
140709;0700;96;
140709;0800;96;
140709;0900;94;
140709;1000;91;
140709;1100;84;
140709;1200;80;
140709;1300;82;
140709;1400;83;
140709;1500;84;
140709;1600;86;
140709;1700;89;
140709;1800;90;
140709;1900;90;
140709;2000;91;
140709;2100;93;
140709;2200;94;
140709;2300;95;
140710;0000;95;
140710;0100;96;
140710;0200;96;
140710;0300;96;
140710;0400;96;
140710;0500;95;
140710;0600;95;
140710;0700;94;
140710;0800;93;
140710;0900;91;
140710;1000;86;
140710;1100;84;
140710;1200;80;
140710;1300;75;
140710;1400;72;
140710;1500;75;
140710;1600;75;
140710;1700;76;
140710;1800;73;
